year,county,age,births,population,birth_rate
2023,Grady,35-39 years,36.0,3750.0,9.6
2023,Grady,40-44 years,11.0,4121.0,2.7
2023,Grady,45-54 years,0.0,7077.0,0.0
2023,Grant,20-24 years,9.0,190.0,47.4
2023,Grant,25-29 years,12.0,179.0,67.0
2023,Grant,30-34 years,9.0,232.0,38.8
2023,Grant,35-39 years,0.0,242.0,0.0
2023,Grant,40-44 years,0.0,260.0,0.0
2023,Greer,15-17 years,0.0,191.0,0.0
2023,Greer,18-19 years,0.0,109.0,0.0
2023,Greer,20-24 years,20.0,355.0,56.3
2023,Greer,25-29 years,14.0,394.0,35.5
2023,Greer,30-34 years,11.0,392.0,28.1
2023,Greer,35-39 years,5.0,405.0,12.3
2023,Greer,40-44 years,0.0,380.0,0.0
2023,Harmon,10-14 years,0.0,191.0,0.0
2023,Harmon,15-17 years,0.0,125.0,0.0
2023,Harmon,18-19 years,5.0,66.0,75.8
2023,Harmon,20-24 years,6.0,132.0,45.5
2023,Harmon,25-29 years,11.0,119.0,92.4
2023,Harmon,30-34 years,0.0,116.0,0.0
2023,Harmon,35-39 years,0.0,129.0,0.0
2023,Harmon,40-44 years,0.0,150.0,0.0
2023,Harper,18-19 years,0.0,70.0,0.0
2023,Harper,20-24 years,0.0,146.0,0.0
2023,Harper,25-29 years,11.0,127.0,86.6
2023,Harper,30-34 years,9.0,190.0,47.4
2023,Harper,35-39 years,7.0,218.0,32.1
2023,Haskell,10-14 years,0.0,805.0,0.0
2023,Haskell,15-17 years,0.0,518.0,0.0
2023,Haskell,18-19 years,7.0,255.0,27.5
2023,Haskell,20-24 years,44.0,638.0,69.0
2023,Haskell,25-29 years,40.0,654.0,61.2
2023,Haskell,30-34 years,24.0,710.0,33.8
2023,Haskell,35-39 years,11.0,682.0,16.1
2023,Haskell,40-44 years,0.0,746.0,0.0
2023,Hughes,15-17 years,0.0,484.0,0.0
2023,Hughes,18-19 years,11.0,283.0,38.9
2023,Hughes,20-24 years,49.0,832.0,58.9
2023,Hughes,25-29 years,53.0,1030.0,51.5
2023,Hughes,30-34 years,30.0,1002.0,29.9
2023,Hughes,35-39 years,8.0,883.0,9.1
2023,Hughes,40-44 years,0.0,847.0,0.0
2023,Jackson,15-17 years,5.0,977.0,5.1
2023,Jackson,18-19 years,16.0,588.0,27.2
2023,Jackson,20-24 years,117.0,1917.0,61.0
2023,Jackson,25-29 years,110.0,1749.0,62.9
2023,Jackson,30-34 years,72.0,1780.0,40.4
2023,Jackson,35-39 years,35.0,1707.0,20.5
2023,Jackson,40-44 years,7.0,1421.0,4.9
2023,Jackson,45-54 years,0.0,2563.0,0.0
2023,Jefferson,15-17 years,0.0,269.0,0.0
2023,Jefferson,18-19 years,5.0,114.0,43.9
2023,Jefferson,20-24 years,28.0,269.0,104.1
2023,Jefferson,25-29 years,24.0,252.0,95.2
2023,Jefferson,30-34 years,12.0,316.0,38.0
2023,Jefferson,35-39 years,9.0,328.0,27.4
2023,Jefferson,40-44 years,0.0,294.0,0.0
2023,Johnston,15-17 years,0.0,436.0,0.0
2023,Johnston,18-19 years,6.0,442.0,13.6
2023,Johnston,20-24 years,39.0,683.0,57.1
2023,Johnston,25-29 years,29.0,530.0,54.7
2023,Johnston,30-34 years,14.0,635.0,22.0
2023,Johnston,35-39 years,7.0,612.0,11.4
2023,Johnston,40-44 years,5.0,576.0,8.7
2023,Kay,10-14 years,0.0,3183.0,0.0
2023,Kay,15-17 years,13.0,1964.0,6.6
2023,Kay,18-19 years,27.0,1190.0,22.7
2023,Kay,20-24 years,164.0,2698.0,60.8
2023,Kay,25-29 years,161.0,2546.0,63.2
2023,Kay,30-34 years,115.0,2835.0,40.6
2023,Kay,35-39 years,39.0,2484.0,15.7
2023,Kay,40-44 years,5.0,2655.0,1.9
2023,Kingfisher,15-17 years,0.0,789.0,0.0
2023,Kingfisher,18-19 years,7.0,380.0,18.4
2023,Kingfisher,20-24 years,42.0,941.0,44.6
2023,Kingfisher,25-29 years,49.0,835.0,58.7
2023,Kingfisher,30-34 years,31.0,1007.0,30.8
2023,Kingfisher,35-39 years,16.0,978.0,16.4
2023,Kingfisher,40-44 years,7.0,1046.0,6.7
2023,Kingfisher,45-54 years,0.0,1735.0,0.0
2023,Kiowa,15-17 years,0.0,352.0,0.0
2023,Kiowa,18-19 years,9.0,190.0,47.4
2023,Kiowa,20-24 years,22.0,443.0,49.7
2023,Kiowa,25-29 years,32.0,422.0,75.8
2023,Kiowa,30-34 years,14.0,476.0,29.4
2023,Kiowa,35-39 years,0.0,452.0,0.0
2023,Latimer,18-19 years,0.0,253.0,0.0
2023,Latimer,20-24 years,41.0,604.0,67.9
2023,Latimer,25-29 years,44.0,519.0,84.8
2023,Latimer,30-34 years,16.0,547.0,29.3
2023,Latimer,35-39 years,11.0,503.0,21.9
2023,Latimer,40-44 years,0.0,597.0,0.0
2023,Le Flore,15-17 years,13.0,2259.0,5.8
2023,Le Flore,18-19 years,38.0,1224.0,31.0
2023,Le Flore,20-24 years,187.0,2964.0,63.1
2023,Le Flore,25-29 years,187.0,3038.0,61.6
2023,Le Flore,30-34 years,127.0,3147.0,40.4
2023,Le Flore,35-39 years,54.0,2991.0,18.1
2023,Le Flore,40-44 years,9.0,3160.0,2.8
2023,Lincoln,15-17 years,0.0,1498.0,0.0
2023,Lincoln,18-19 years,24.0,737.0,32.6
2023,Lincoln,20-24 years,113.0,1879.0,60.1
2023,Lincoln,25-29 years,100.0,1883.0,53.1
2023,Lincoln,30-34 years,81.0,2156.0,37.6
2023,Lincoln,35-39 years,24.0,2029.0,11.8
2023,Lincoln,40-44 years,6.0,2177.0,2.8
2023,Logan,15-17 years,6.0,2290.0,2.6
2023,Logan,18-19 years,18.0,1931.0,9.3
2023,Logan,20-24 years,117.0,3318.0,35.3
2023,Logan,25-29 years,178.0,2720.0,65.4
2023,Logan,30-34 years,158.0,3110.0,50.8
2023,Logan,35-39 years,82.0,3559.0,23.0
2023,Logan,40-44 years,18.0,3770.0,4.8
2023,Logan,45-54 years,0.0,6661.0,0.0
2023,Love,15-17 years,0.0,445.0,0.0
2023,Love,18-19 years,9.0,244.0,36.9
2023,Love,20-24 years,33.0,584.0,56.5
2023,Love,25-29 years,44.0,618.0,71.2
2023,Love,30-34 years,28.0,631.0,44.4
2023,Love,35-39 years,13.0,672.0,19.3
2023,Love,40-44 years,0.0,648.0,0.0
2023,McClain,10-14 years,0.0,3557.0,0.0
2023,McClain,15-17 years,0.0,2247.0,0.0
2023,McClain,18-19 years,10.0,1083.0,9.2
2023,McClain,20-24 years,132.0,2574.0,51.3
2023,McClain,25-29 years,170.0,2746.0,61.9
2023,McClain,30-34 years,142.0,2984.0,47.6
2023,McClain,35-39 years,55.0,3323.0,16.6
2023,McClain,40-44 years,10.0,3457.0,2.9
2023,McCurtain,15-17 years,12.0,1408.0,8.5
2023,McCurtain,18-19 years,25.0,703.0,35.6
2023,McCurtain,20-24 years,142.0,1791.0,79.3
2023,McCurtain,25-29 years,130.0,1852.0,70.2
2023,McCurtain,30-34 years,78.0,2064.0,37.8
2023,McCurtain,35-39 years,22.0,1766.0,12.5
2023,McCurtain,40-44 years,0.0,1803.0,0.0
2023,McCurtain,Unknown Age,0.0,0.0,0.0
2023,McIntosh,15-17 years,6.0,729.0,8.2
2023,McIntosh,18-19 years,11.0,401.0,27.4
2023,McIntosh,20-24 years,53.0,965.0,54.9
2023,McIntosh,25-29 years,68.0,958.0,71.0
2023,McIntosh,30-34 years,36.0,1015.0,35.5
2023,McIntosh,35-39 years,16.0,1019.0,15.7
2023,McIntosh,40-44 years,8.0,1083.0,7.4
2023,Major,15-17 years,0.0,352.0,0.0
2023,Major,18-19 years,0.0,173.0,0.0
2023,Major,20-24 years,23.0,391.0,58.8
2023,Major,25-29 years,41.0,384.0,106.8
2023,Major,30-34 years,14.0,382.0,36.6
2023,Major,35-39 years,6.0,408.0,14.7
2023,Major,40-44 years,0.0,497.0,0.0
2023,Major,45-54 years,0.0,831.0,0.0
2023,Marshall,15-17 years,0.0,700.0,0.0
2023,Marshall,18-19 years,13.0,326.0,39.9
2023,Marshall,20-24 years,55.0,873.0,63.0
2023,Marshall,25-29 years,66.0,823.0,80.2
2023,Marshall,30-34 years,35.0,872.0,40.1
2023,Marshall,35-39 years,11.0,855.0,12.9
2023,Marshall,40-44 years,0.0,910.0,0.0
2023,Mayes,15-17 years,12.0,1760.0,6.8
2023,Mayes,18-19 years,26.0,816.0,31.9
2023,Mayes,20-24 years,132.0,2242.0,58.9
2023,Mayes,25-29 years,149.0,2484.0,60.0
2023,Mayes,30-34 years,90.0,2531.0,35.6
2023,Mayes,35-39 years,36.0,2340.0,15.4
2023,Mayes,40-44 years,0.0,2509.0,0.0
2023,Murray,15-17 years,0.0,607.0,0.0
2023,Murray,18-19 years,8.0,297.0,26.9
2023,Murray,20-24 years,56.0,771.0,72.6
2023,Murray,25-29 years,46.0,725.0,63.4
2023,Murray,30-34 years,26.0,738.0,35.2
2023,Murray,35-39 years,15.0,808.0,18.6
2023,Muskogee,15-17 years,12.0,2887.0,4.2
2023,Muskogee,18-19 years,51.0,1814.0,28.1
2023,Muskogee,20-24 years,247.0,4337.0,57.0
2023,Muskogee,25-29 years,261.0,4315.0,60.5
2023,Muskogee,30-34 years,162.0,4251.0,38.1
2023,Muskogee,35-39 years,68.0,4280.0,15.9
2023,Muskogee,40-44 years,11.0,4423.0,2.5
2023,Muskogee,45-54 years,0.0,7761.0,0.0
2023,Muskogee,Unknown Age,0.0,0.0,0.0
2023,Noble,15-17 years,0.0,462.0,0.0
2023,Noble,18-19 years,0.0,233.0,0.0
2023,Noble,20-24 years,25.0,577.0,43.3
2023,Noble,25-29 years,28.0,573.0,48.9
2023,Noble,30-34 years,21.0,612.0,34.3
2023,Noble,35-39 years,8.0,641.0,12.5
2023,Noble,40-44 years,0.0,693.0,0.0
2023,Nowata,15-17 years,0.0,393.0,0.0
2023,Nowata,18-19 years,6.0,188.0,31.9
2023,Nowata,20-24 years,35.0,478.0,73.2
2023,Nowata,25-29 years,31.0,492.0,63.0
2023,Nowata,30-34 years,16.0,605.0,26.4
2023,Nowata,35-39 years,8.0,600.0,13.3
2023,Nowata,40-44 years,0.0,556.0,0.0
2023,Okfuskee,15-17 years,7.0,463.0,15.1
2023,Okfuskee,18-19 years,7.0,248.0,28.2
2023,Okfuskee,20-24 years,42.0,605.0,69.4
2023,Okfuskee,25-29 years,42.0,709.0,59.2
2023,Okfuskee,30-34 years,28.0,748.0,37.4
2023,Okfuskee,35-39 years,9.0,676.0,13.3
2023,Okfuskee,40-44 years,0.0,767.0,0.0
2023,Oklahoma,10-14 years,5.0,57109.0,0.1
2023,Oklahoma,15-17 years,164.0,35176.0,4.7
2023,Oklahoma,18-19 years,439.0,20891.0,21.0
2023,Oklahoma,20-24 years,2434.0,55536.0,43.8
2023,Oklahoma,25-29 years,3245.0,59589.0,54.5
2023,Oklahoma,30-34 years,2860.0,59829.0,47.8
2023,Oklahoma,35-39 years,1446.0,57202.0,25.3
2023,Oklahoma,40-44 years,317.0,53971.0,5.9
2023,Oklahoma,45-54 years,10.0,90568.0,0.1
2023,Oklahoma,Unknown Age,0.0,0.0,0.0
2023,Okmulgee,15-17 years,6.0,1553.0,3.9
2023,Okmulgee,18-19 years,22.0,1042.0,21.1
2023,Okmulgee,20-24 years,142.0,2436.0,58.3
2023,Okmulgee,25-29 years,111.0,2221.0,50.0
2023,Okmulgee,30-34 years,97.0,2441.0,39.7
2023,Okmulgee,35-39 years,41.0,2144.0,19.1
2023,Okmulgee,40-44 years,5.0,2316.0,2.2
2023,Osage,15-17 years,0.0,1877.0,0.0
2023,Osage,18-19 years,18.0,951.0,18.9
2023,Osage,20-24 years,113.0,2519.0,44.9
2023,Osage,25-29 years,123.0,2521.0,48.8
2023,Osage,30-34 years,97.0,2837.0,34.2
2023,Osage,35-39 years,47.0,2723.0,17.3
2023,Osage,40-44 years,8.0,2912.0,2.7
2023,Ottawa,15-17 years,8.0,1348.0,5.9
2023,Ottawa,18-19 years,24.0,990.0,24.2
2023,Ottawa,20-24 years,124.0,2024.0,61.3
2023,Ottawa,25-29 years,100.0,1767.0,56.6
2023,Ottawa,30-34 years,92.0,1962.0,46.9
2023,Ottawa,35-39 years,25.0,1691.0,14.8
2023,Ottawa,40-44 years,0.0,1721.0,0.0
2023,Pawnee,15-17 years,0.0,734.0,0.0
2023,Pawnee,18-19 years,12.0,335.0,35.8
2023,Pawnee,20-24 years,33.0,849.0,38.9
2023,Pawnee,25-29 years,54.0,859.0,62.9
2023,Pawnee,30-34 years,37.0,945.0,39.2
2023,Pawnee,35-39 years,11.0,931.0,11.8
2023,Pawnee,40-44 years,0.0,985.0,0.0
2023,Pawnee,45-54 years,0.0,1953.0,0.0
2023,Payne,15-17 years,12.0,2719.0,4.4
2023,Payne,18-19 years,27.0,5781.0,4.7
2023,Payne,20-24 years,196.0,16903.0,11.6
2023,Payne,25-29 years,215.0,6049.0,35.5
2023,Payne,30-34 years,174.0,4952.0,35.1
2023,Payne,35-39 years,88.0,4413.0,19.9
2023,Payne,40-44 years,24.0,4476.0,5.4
2023,Payne,45-54 years,0.0,7263.0,0.0
2023,Pittsburg,15-17 years,0.0,1854.0,0.0
2023,Pittsburg,18-19 years,26.0,1024.0,25.4
2023,Pittsburg,20-24 years,121.0,2329.0,52.0
2023,Pittsburg,25-29 years,143.0,2626.0,54.5
2023,Pittsburg,30-34 years,88.0,2792.0,31.5
2023,Pittsburg,35-39 years,33.0,2703.0,12.2
2023,Pittsburg,40-44 years,9.0,2795.0,3.2
2023,Pontotoc,15-17 years,6.0,1631.0,3.7
2023,Pontotoc,18-19 years,29.0,892.0,32.5
2023,Pontotoc,20-24 years,139.0,2550.0,54.5
2023,Pontotoc,25-29 years,142.0,2366.0,60.0
2023,Pontotoc,30-34 years,114.0,2676.0,42.6
2023,Pontotoc,35-39 years,33.0,2548.0,13.0
2023,Pontotoc,40-44 years,9.0,2409.0,3.7
2023,Pottawatomie,15-17 years,10.0,3098.0,3.2
2023,Pottawatomie,18-19 years,37.0,2195.0,16.9
2023,Pottawatomie,20-24 years,235.0,5131.0,45.8
2023,Pottawatomie,25-29 years,289.0,4596.0,62.9
2023,Pottawatomie,30-34 years,181.0,4756.0,38.1
2023,Pottawatomie,35-39 years,60.0,4617.0,13.0
2023,Pottawatomie,40-44 years,13.0,4883.0,2.7
2023,Pushmataha,10-14 years,0.0,689.0,0.0
2023,Pushmataha,15-17 years,0.0,457.0,0.0
2023,Pushmataha,18-19 years,7.0,239.0,29.3
2023,Pushmataha,20-24 years,36.0,522.0,69.0
2023,Pushmataha,25-29 years,31.0,566.0,54.8
2023,Pushmataha,30-34 years,19.0,610.0,31.1
2023,Pushmataha,35-39 years,0.0,614.0,0.0
2023,Pushmataha,40-44 years,0.0,650.0,0.0
2023,Pushmataha,45-54 years,0.0,1189.0,0.0
2023,Roger Mills,15-17 years,0.0,169.0,0.0
2023,Roger Mills,18-19 years,0.0,81.0,0.0
2023,Roger Mills,20-24 years,10.0,170.0,58.8
2023,Roger Mills,25-29 years,10.0,154.0,64.9
2023,Roger Mills,30-34 years,9.0,167.0,53.9
2023,Roger Mills,35-39 years,0.0,180.0,0.0
2023,Roger Mills,40-44 years,0.0,231.0,0.0
2023,Rogers,15-17 years,10.0,4353.0,2.3
2023,Rogers,18-19 years,33.0,2290.0,14.4
2023,Rogers,20-24 years,234.0,6059.0,38.6
2023,Rogers,25-29 years,392.0,6067.0,64.6
2023,Rogers,30-34 years,256.0,6617.0,38.7
2023,Rogers,35-39 years,107.0,6368.0,16.8
2023,Rogers,40-44 years,25.0,6409.0,3.9
2023,Rogers,45-54 years,0.0,12220.0,0.0
2023,Rogers,Unknown Age,0.0,0.0,0.0
2023,Seminole,10-14 years,0.0,1691.0,0.0
2023,Seminole,15-17 years,0.0,1043.0,0.0
2023,Seminole,18-19 years,23.0,718.0,32.0
2023,Seminole,20-24 years,94.0,1529.0,61.5
2023,Seminole,25-29 years,94.0,1335.0,70.4
2023,Seminole,30-34 years,58.0,1337.0,43.4
2023,Seminole,35-39 years,24.0,1335.0,18.0
2023,Seminole,40-44 years,6.0,1520.0,3.9
2023,Sequoyah,10-14 years,0.0,2668.0,0.0
2023,Sequoyah,15-17 years,10.0,1716.0,5.8
2023,Sequoyah,18-19 years,33.0,883.0,37.4
2023,Sequoyah,20-24 years,168.0,2271.0,74.0
2023,Sequoyah,25-29 years,166.0,2454.0,67.6
2023,Sequoyah,30-34 years,92.0,2492.0,36.9
2023,Sequoyah,35-39 years,35.0,2326.0,15.0
2023,Sequoyah,40-44 years,0.0,2315.0,0.0
2023,Stephens,15-17 years,13.0,1869.0,7.0
2023,Stephens,18-19 years,37.0,982.0,37.7
2023,Stephens,20-24 years,151.0,2351.0,64.2
2023,Stephens,25-29 years,157.0,2364.0,66.4
2023,Stephens,30-34 years,101.0,2743.0,36.8
2023,Stephens,35-39 years,41.0,2676.0,15.3
2023,Stephens,40-44 years,10.0,2784.0,3.6
2023,Texas,15-17 years,8.0,979.0,8.2
2023,Texas,18-19 years,13.0,643.0,20.2
2023,Texas,20-24 years,79.0,1516.0,52.1
2023,Texas,25-29 years,83.0,1264.0,65.7
2023,Texas,30-34 years,75.0,1355.0,55.4
2023,Texas,35-39 years,28.0,1277.0,21.9
2023,Texas,40-44 years,9.0,1342.0,6.7
2023,Texas,Unknown Age,0.0,0.0,0.0
2023,Tillman,10-14 years,0.0,520.0,0.0
2023,Tillman,15-17 years,0.0,308.0,0.0
2023,Tillman,18-19 years,7.0,173.0,40.5
2023,Tillman,20-24 years,17.0,357.0,47.6
2023,Tillman,25-29 years,19.0,347.0,54.8
2023,Tillman,30-34 years,20.0,400.0,50.0
2023,Tillman,35-39 years,13.0,376.0,34.6
2023,Tillman,40-44 years,0.0,400.0,0.0
2023,Tulsa,10-14 years,0.0,48045.0,0.0
2023,Tulsa,15-17 years,141.0,30158.0,4.7
2023,Tulsa,18-19 years,357.0,17703.0,20.2
2023,Tulsa,20-24 years,1769.0,45069.0,39.3
2023,Tulsa,25-29 years,2470.0,47053.0,52.5
2023,Tulsa,30-34 years,2365.0,49961.0,47.3
2023,Tulsa,35-39 years,1234.0,47384.0,26.0
2023,Tulsa,40-44 years,225.0,45747.0,4.9
2023,Tulsa,45-54 years,15.0,79187.0,0.2
2023,Tulsa,Unknown Age,0.0,0.0,0.0
2023,Wagoner,10-14 years,0.0,6275.0,0.0
2023,Wagoner,15-17 years,0.0,3863.0,0.0
2023,Wagoner,18-19 years,29.0,1892.0,15.3
2023,Wagoner,20-24 years,172.0,4843.0,35.5
2023,Wagoner,25-29 years,336.0,5519.0,60.9
2023,Wagoner,30-34 years,262.0,6264.0,41.8
2023,Wagoner,35-39 years,102.0,6280.0,16.2
2023,Wagoner,40-44 years,24.0,6222.0,3.9
2023,Wagoner,45-54 years,0.0,10925.0,0.0
2023,Washington,10-14 years,0.0,3751.0,0.0
2023,Washington,15-17 years,7.0,2338.0,3.0
2023,Washington,18-19 years,18.0,1311.0,13.7
2023,Washington,20-24 years,149.0,3053.0,48.8
2023,Washington,25-29 years,177.0,2930.0,60.4
2023,Washington,30-34 years,149.0,3477.0,42.9
2023,Washington,35-39 years,63.0,3462.0,18.2
2023,Washington,40-44 years,18.0,3434.0,5.2
2023,Washita,15-17 years,0.0,468.0,0.0
2023,Washita,18-19 years,6.0,250.0,24.0
2023,Washita,20-24 years,31.0,522.0,59.4
2023,Washita,25-29 years,21.0,538.0,39.0
2023,Washita,30-34 years,23.0,663.0,34.7
2023,Washita,35-39 years,0.0,698.0,0.0
2023,Washita,40-44 years,0.0,728.0,0.0
2023,Woods,15-17 years,0.0,305.0,0.0
2023,Woods,18-19 years,5.0,488.0,10.2
2023,Woods,20-24 years,13.0,1020.0,12.7
2023,Woods,25-29 years,32.0,488.0,65.6
2023,Woods,30-34 years,25.0,565.0,44.2
2023,Woods,35-39 years,9.0,531.0,16.9
2023,Woods,40-44 years,0.0,480.0,0.0
2023,Woodward,15-17 years,7.0,876.0,8.0
2023,Woodward,18-19 years,19.0,432.0,44.0
2023,Woodward,20-24 years,71.0,1217.0,58.3
2023,Woodward,25-29 years,74.0,1274.0,58.1
2023,Woodward,30-34 years,37.0,1359.0,27.2
2023,Woodward,35-39 years,12.0,1320.0,9.1
2023,Woodward,40-44 years,0.0,1423.0,0.0
2024,UNKNOWN,15-17 years,0.0,0.0,0.0
2024,UNKNOWN,18-19 years,0.0,0.0,0.0
2024,UNKNOWN,20-24 years,8.0,0.0,0.0
2024,UNKNOWN,25-29 years,10.0,0.0,0.0
2024,UNKNOWN,30-34 years,5.0,0.0,0.0
2024,UNKNOWN,35-39 years,0.0,0.0,0.0
2024,UNKNOWN,40-44 years,0.0,0.0,0.0
2024,Adair,15-17 years,5.0,930.0,5.4
2024,Adair,18-19 years,21.0,481.0,43.7
2024,Adair,20-24 years,98.0,1197.0,81.9
2024,Adair,25-29 years,86.0,1225.0,70.2
2024,Adair,30-34 years,58.0,1208.0,48.0
2024,Adair,35-39 years,15.0,1140.0,13.2
2024,Adair,40-44 years,9.0,1234.0,7.3
2024,Alfalfa,18-19 years,0.0,85.0,0.0
2024,Alfalfa,20-24 years,8.0,196.0,40.8
2024,Alfalfa,25-29 years,16.0,294.0,54.4
2024,Alfalfa,30-34 years,12.0,315.0,38.1
2024,Alfalfa,35-39 years,0.0,510.0,0.0
2024,Alfalfa,40-44 years,0.0,523.0,0.0
2024,Atoka,15-17 years,0.0,551.0,0.0
2024,Atoka,18-19 years,7.0,267.0,26.2
2024,Atoka,20-24 years,50.0,864.0,57.9
2024,Atoka,25-29 years,51.0,1033.0,49.4
2024,Atoka,30-34 years,19.0,1105.0,17.2
2024,Atoka,35-39 years,12.0,1039.0,11.5
2024,Atoka,40-44 years,0.0,950.0,0.0
2024,Atoka,Unknown Age,0.0,0.0,0.0
2024,Beaver,18-19 years,0.0,141.0,0.0
2024,Beaver,20-24 years,9.0,287.0,31.4
2024,Beaver,25-29 years,17.0,281.0,60.5
2024,Beaver,30-34 years,15.0,291.0,51.5
2024,Beaver,35-39 years,0.0,278.0,0.0
2024,Beaver,40-44 years,0.0,305.0,0.0
2024,Beaver,Unknown Age,0.0,0.0,0.0
2024,Beckham,15-17 years,0.0,937.0,0.0
2024,Beckham,18-19 years,11.0,513.0,21.4
2024,Beckham,20-24 years,69.0,1531.0,45.1
2024,Beckham,25-29 years,70.0,1543.0,45.4
2024,Beckham,30-34 years,38.0,1665.0,22.8
2024,Beckham,35-39 years,23.0,1627.0,14.1
2024,Beckham,40-44 years,0.0,1578.0,0.0
2024,Beckham,45-54 years,0.0,2609.0,0.0
2024,Blaine,18-19 years,12.0,205.0,58.5
2024,Blaine,20-24 years,25.0,453.0,55.2
2024,Blaine,25-29 years,22.0,470.0,46.8
2024,Blaine,30-34 years,18.0,505.0,35.6
2024,Blaine,35-39 years,8.0,481.0,16.6
2024,Blaine,40-44 years,0.0,521.0,0.0
2024,Bryan,15-17 years,10.0,2014.0,5.0
2024,Bryan,18-19 years,39.0,1257.0,31.0
2024,Bryan,20-24 years,192.0,3366.0,57.0
2024,Bryan,25-29 years,214.0,3461.0,61.8
2024,Bryan,30-34 years,148.0,3623.0,40.9
2024,Bryan,35-39 years,43.0,3551.0,12.1
2024,Bryan,40-44 years,9.0,3165.0,2.8
2024,Caddo,10-14 years,0.0,1780.0,0.0
2024,Caddo,15-17 years,5.0,1047.0,4.8
2024,Caddo,18-19 years,20.0,555.0,36.0
2024,Caddo,20-24 years,92.0,1802.0,51.1
2024,Caddo,25-29 years,81.0,2066.0,39.2
2024,Caddo,30-34 years,63.0,2055.0,30.7
2024,Caddo,35-39 years,27.0,1873.0,14.4
2024,Caddo,40-44 years,0.0,1835.0,0.0
2024,Canadian,15-17 years,17.0,8190.0,2.1
2024,Canadian,18-19 years,51.0,4004.0,12.7
2024,Canadian,20-24 years,355.0,10122.0,35.1
2024,Canadian,25-29 years,819.0,12715.0,64.4
2024,Canadian,30-34 years,686.0,14446.0,47.5
2024,Canadian,35-39 years,277.0,14783.0,18.7
2024,Canadian,40-44 years,55.0,14040.0,3.9
2024,Canadian,45-54 years,0.0,21767.0,0.0
2024,Carter,10-14 years,0.0,3315.0,0.0
2024,Carter,15-17 years,14.0,2175.0,6.4
2024,Carter,18-19 years,34.0,1108.0,30.7
2024,Carter,20-24 years,169.0,3002.0,56.3
2024,Carter,25-29 years,184.0,3057.0,60.2
2024,Carter,30-34 years,132.0,3352.0,39.4
2024,Carter,35-39 years,57.0,3099.0,18.4
2024,Carter,40-44 years,16.0,3108.0,5.1
2024,Cherokee,15-17 years,14.0,1829.0,7.7
2024,Cherokee,18-19 years,29.0,1690.0,17.2
2024,Cherokee,20-24 years,165.0,5028.0,32.8
2024,Cherokee,25-29 years,169.0,3244.0,52.1
2024,Cherokee,30-34 years,102.0,2996.0,34.0
2024,Cherokee,35-39 years,47.0,2741.0,17.1
2024,Cherokee,40-44 years,7.0,3023.0,2.3
2024,Choctaw,15-17 years,0.0,600.0,0.0
2024,Choctaw,18-19 years,7.0,315.0,22.2
2024,Choctaw,20-24 years,55.0,801.0,68.7
2024,Choctaw,25-29 years,49.0,785.0,62.4
2024,Choctaw,30-34 years,40.0,851.0,47.0
2024,Choctaw,35-39 years,8.0,763.0,10.5
2024,Choctaw,40-44 years,0.0,766.0,0.0
2024,Cimarron,20-24 years,5.0,94.0,53.2
2024,Cimarron,25-29 years,0.0,87.0,0.0
2024,Cimarron,30-34 years,8.0,101.0,79.2
2024,Cleveland,10-14 years,0.0,17862.0,0.0
2024,Cleveland,15-17 years,33.0,11985.0,2.8
2024,Cleveland,18-19 years,73.0,12266.0,6.0
2024,Cleveland,20-24 years,590.0,33361.0,17.7
2024,Cleveland,25-29 years,809.0,21820.0,37.1
2024,Cleveland,30-34 years,728.0,20290.0,35.9
2024,Cleveland,35-39 years,344.0,19786.0,17.4
2024,Cleveland,40-44 years,65.0,21449.0,3.0
2024,Cleveland,45-54 years,6.0,34589.0,0.2
2024,Coal,15-17 years,0.0,218.0,0.0
2024,Coal,18-19 years,5.0,138.0,36.2
2024,Coal,20-24 years,17.0,341.0,49.9
2024,Coal,25-29 years,18.0,341.0,52.8
2024,Coal,30-34 years,13.0,325.0,40.0
2024,Coal,35-39 years,6.0,283.0,21.2
2024,Coal,40-44 years,0.0,278.0,0.0
2024,Comanche,10-14 years,0.0,7993.0,0.0
2024,Comanche,15-17 years,18.0,4711.0,3.8
2024,Comanche,18-19 years,77.0,3878.0,19.9
2024,Comanche,20-24 years,449.0,9816.0,45.7
2024,Comanche,25-29 years,490.0,9405.0,52.1
2024,Comanche,30-34 years,358.0,9786.0,36.6
2024,Comanche,35-39 years,136.0,8595.0,15.8
2024,Comanche,40-44 years,34.0,8094.0,4.2
2024,Comanche,Unknown Age,0.0,0.0,0.0
2024,Cotton,15-17 years,0.0,258.0,0.0
2024,Cotton,18-19 years,0.0,118.0,0.0
2024,Cotton,20-24 years,20.0,284.0,70.4
2024,Cotton,25-29 years,13.0,298.0,43.6
2024,Cotton,30-34 years,14.0,321.0,43.6
2024,Cotton,35-39 years,0.0,280.0,0.0
2024,Cotton,40-44 years,0.0,351.0,0.0
2024,Craig,15-17 years,0.0,622.0,0.0
2024,Craig,18-19 years,10.0,277.0,36.1
2024,Craig,20-24 years,49.0,836.0,58.6
2024,Craig,25-29 years,49.0,886.0,55.3
2024,Craig,30-34 years,34.0,903.0,37.7
2024,Craig,35-39 years,12.0,911.0,13.2
2024,Craig,40-44 years,0.0,883.0,0.0
2024,Creek,15-17 years,10.0,3182.0,3.1
2024,Creek,18-19 years,45.0,1586.0,28.4
